"benchmark","benchmark id","expected","asterix","cyclist","sleek","spen"
"sll0a_entl/clones-07-e08.tptp.smt2","946185","sat","0.013996","2400.1","0.05899","0.065989"
"sll0a_entl/clones-02-e10.tptp.smt2","946119","sat","0.010997","2400.02","0.044992","0.011997"
"sll0a_entl/bolognesa-15-e02.tptp.smt2","946205","unsat","0.011997","2400.04","0.050991","0.052991"
"sll0a_entl/smallfoot-vc34.tptp.smt2","946068","unsat","0.008998","0.006998","0.138978","0.011997"
"sll0a_entl/clones-02-e03.tptp.smt2","946196","unsat","0.008997","0.004998","0.047992","0.009998"
"sll0a_entl/clones-02-e02.tptp.smt2","946112","unsat","0.008997","0.005998","0.045992","0.011997"
"sll0a_entl/clones-01-e07.tptp.smt2","945996","sat","0.009997","2.85956","0.049992","0.010997"
"sll0a_entl/smallfoot-vc62.tptp.smt2","946157","unsat","0.008998","0.004998","0.047992","0.010997"
"sll0a_entl/clones-06-e05.tptp.smt2","946118","unsat","0.010997","0.006998","0.051991","0.014997"
"sll0a_entl/clones-05-e10.tptp.smt2","946120","sat","0.012997","2400.09","0.048991","0.018996"
"sll0a_entl/bolognesa-15-e10.tptp.smt2","946184","unsat","0.012997","2400.03","0.046991","0.027995"
"sll0a_entl/clones-10-e07.tptp.smt2","946059","sat","0.011997","2400.09","0.051991","0.092985"
"sll0a_entl/bolognesa-12-e02.tptp.smt2","945986","sat","0.011998","2400.08","0.047992","0.021996"
"sll0a_entl/smallfoot-vc23.tptp.smt2","946090","sat","0.008997","0.034994","0.046992","0.010997"
"sll0a_entl/smallfoot-vc41.tptp.smt2","946079","unsat","0.008997","0.075987","0.045992","0.011997"
"sll0a_entl/smallfoot-vc05.tptp.smt2","946141","unsat","0.008998","0.006998","0.047991","0.009998"
"sll0a_entl/bolognesa-14-e03.tptp.smt2","946204","unsat","0.011997","2400.09","0.053991","0.028994"
"sll0a_entl/bolognesa-17-e02.tptp.smt2","945977","sat","0.013997","2400.05","0.048991","0.05899"
"sll0a_entl/bolognesa-13-e01.tptp.smt2","945978","unsat","0.010997","2400.1","0.048992","0.028995"
"sll0a_entl/clones-09-e02.tptp.smt2","946192","unsat","0.008998","0.005998","0.051991","0.018996"
"sll0a_entl/bolognesa-11-e02.tptp.smt2","945956","unsat","0.010997","2400.01","0.046992","0.019996"
"sll0a_entl/bolognesa-11-e05.tptp.smt2","945993","sat","0.011997","2400.04","0.052991","0.017997"
"sll0a_entl/clones-05-e07.tptp.smt2","946047","sat","0.009998","2400.08","0.048991","0.017996"
"sll0a_entl/clones-03-e04.tptp.smt2","946076","unsat","0.008997","0.004998","0.043992","0.010998"
"sll0a_entl/clones-05-e04.tptp.smt2","946178","unsat","0.008998","0.004998","0.043992","0.010998"
"sll0a_entl/smallfoot-vc54.tptp.smt2","946055","sat","0.008998","0.006998","0.051991","0.011997"
"sll0a_entl/clones-01-e03.tptp.smt2","946188","unsat","0.008997","0.004998","0.045992","0.010997"
"sll0a_entl/smallfoot-vc20.tptp.smt2","946042","unsat","0.008998","0.006998","0.045992","0.009998"
"sll0a_entl/smallfoot-vc56.tptp.smt2","946021","sat","0.010997","0.32195","0.045992","0.011998"
"sll0a_entl/bolognesa-17-e10.tptp.smt2","946024","unsat","0.013997","2400.03","0.048992","0.051991"
"sll0a_entl/bolognesa-15-e04.tptp.smt2","945963","unsat","0.011997","2400.07","0.046992","0.031994"
"sll0a_entl/smallfoot-vc26.tptp.smt2","946044","unsat","0.008998","0.006998","0.047991","0.010997"
"sll0a_entl/clones-10-e04.tptp.smt2","946030","unsat","0.009998","0.004998","0.043992","0.010998"
"sll0a_entl/clones-03-e08.tptp.smt2","946036","sat","0.009998","2400.09","0.047992","0.016996"
"sll0a_entl/bolognesa-19-e04.tptp.smt2","946009","sat","0.013997","2400.03","0.049991","0.038993"
"sll0a_entl/smallfoot-vc25.tptp.smt2","946101","unsat","0.008997","0.005998","0.051991","0.011997"
"sll0a_entl/smallfoot-vc55.tptp.smt2","946046","unsat","0.009998","0.007998","0.044992","0.011997"
"sll0a_entl/smallfoot-vc06.tptp.smt2","946013","unsat","0.008997","0.007998","0.051991","0.010998"
"sll0a_entl/bolognesa-11-e09.tptp.smt2","946089","unsat","0.011997","2400.06","0.047992","0.018996"
"sll0a_entl/clones-08-e04.tptp.smt2","945975","unsat","0.008998","0.004998","0.045992","0.010997"
"sll0a_entl/smallfoot-vc13.tptp.smt2","946026","unsat","0.008998","0.008998","0.043992","0.010997"
"sll0a_entl/clones-04-e09.tptp.smt2","946209","sat","0.009997","2400.05","0.047991","0.017997"
"sll0a_entl/clones-06-e08.tptp.smt2","946015","sat","0.011997","2400.08","0.054991","0.046992"
"sll0a_entl/smallfoot-vc32.tptp.smt2","946158","sat","0.009997","4.46532","0.053991","0.010997"
"sll0a_entl/clones-06-e10.tptp.smt2","946108","sat","0.010997","2400.06","0.048991","0.024995"
"sll0a_entl/clones-05-e03.tptp.smt2","946238","unsat","0.008997","0.004998","0.048992","0.012997"
"sll0a_entl/smallfoot-vc52.tptp.smt2","946085","unsat","0.009997","0.006998","0.046992","0.011997"
"sll0a_entl/clones-01-e04.tptp.smt2","946136","unsat","0.008998","0.005998","0.042992","0.010998"
"sll0a_entl/smallfoot-vc66.tptp.smt2","946177","unsat","0.009997","0.006998","0.051991","0.011997"
"sll0a_entl/bolognesa-16-e08.tptp.smt2","946217","unsat","0.011997","2400.02","0.047992","0.037993"
"sll0a_entl/clones-02-e01.tptp.smt2","945973","unsat","0.008998","0.006998","0.043993","0.010998"
"sll0a_entl/smallfoot-vc16.tptp.smt2","946127","unsat","0.009998","0.006998","0.046992","0.011997"
"sll0a_entl/bolognesa-16-e06.tptp.smt2","946172","sat","0.012997","2400.07","0.049991","0.029994"
"sll0a_entl/bolognesa-10-e02.tptp.smt2","946206","unsat","0.010997","2400.1","0.045992","0.017996"
"sll0a_entl/bolognesa-12-e06.tptp.smt2","946103","unsat","0.010997","2400.04","0.044992","0.016996"
"sll0a_entl/bolognesa-10-e09.tptp.smt2","946148","sat","0.011997","2400.05","0.045992","0.022995"
"sll0a_entl/bolognesa-10-e05.tptp.smt2","946194","sat","0.011997","2400.01","0.047992","0.017996"
"sll0a_entl/bolognesa-14-e07.tptp.smt2","946173","unsat","0.011997","2400.01","0.048991","0.027995"
"sll0a_entl/clones-02-e07.tptp.smt2","946232","sat","0.011997","2400.05","0.049991","0.011997"
"sll0a_entl/smallfoot-vc01.tptp.smt2","946038","unsat","0.008998","0.006998","0.045992","0.010997"
"sll0a_entl/clones-01-e02.tptp.smt2","946200","unsat","0.009997","0.005998","0.045992","0.010997"
"sll0a_entl/clones-01-e09.tptp.smt2","946012","sat","0.008998","3.46247","0.051991","0.010998"
"sll0a_entl/clones-09-e09.tptp.smt2","946237","sat","0.012997","2400.01","0.052991","0.120981"
"sll0a_entl/bolognesa-18-e08.tptp.smt2","946056","sat","0.015997","2400.09","0.048991","0.081987"
"sll0a_entl/bolognesa-17-e07.tptp.smt2","945970","unsat","0.012998","2400.0","0.047991","0.033994"
"sll0a_entl/bolognesa-20-e08.tptp.smt2","945971","unsat","0.012997","2400.08","0.053991","0.106983"
"sll0a_entl/bolognesa-10-e06.tptp.smt2","946210","sat","0.010997","2400.1","0.046992","0.014996"
"sll0a_entl/bolognesa-11-e01.tptp.smt2","945982","unsat","0.011997","2400.02","0.048992","0.021995"
"sll0a_entl/bolognesa-18-e05.tptp.smt2","946231","sat","0.014997","2400.07","0.051991","0.053991"
"sll0a_entl/bolognesa-20-e02.tptp.smt2","946031","sat","0.015997","2400.1","0.048991","0.037993"
"sll0a_entl/bolognesa-14-e05.tptp.smt2","946065","sat","0.014997","2400.01","0.046992","0.037993"
"sll0a_entl/smallfoot-vc33.tptp.smt2","946001","sat","0.009998","4.03039","0.055991","0.011997"
"sll0a_entl/bolognesa-12-e05.tptp.smt2","946229","unsat","0.013997","2400.07","0.051991","0.021995"
"sll0a_entl/clones-08-e05.tptp.smt2","946051","unsat","0.009998","0.006998","0.064989","0.020996"
"sll0a_entl/clones-05-e06.tptp.smt2","946049","unsat","0.008998","0.005998","0.044992","0.010998"
"sll0a_entl/clones-05-e09.tptp.smt2","946146","sat","0.011997","2400.03","0.049991","0.022996"
"sll0a_entl/smallfoot-vc02.tptp.smt2","946040","unsat","0.008997","0.006998","0.045992","0.010997"
"sll0a_entl/clones-06-e07.tptp.smt2","946121","sat","0.010997","2400.09","0.049992","0.025995"
"sll0a_entl/smallfoot-vc50.tptp.smt2","946032","unsat","0.010997","0.007998","0.045992","0.010997"
"sll0a_entl/clones-09-e03.tptp.smt2","946181","unsat","0.008998","0.004998","0.050991","0.017996"
"sll0a_entl/smallfoot-vc15.tptp.smt2","946035","unsat","0.008997","0.005998","0.046992","0.011997"
"sll0a_entl/bolognesa-19-e01.tptp.smt2","946219","sat","0.013997","2400.02","0.050992","0.052991"
"sll0a_entl/clones-04-e01.tptp.smt2","945962","unsat","0.008997","0.005998","0.047992","0.010997"
"sll0a_entl/clones-08-e10.tptp.smt2","946003","sat","0.013997","2400.05","0.049991","0.050992"
"sll0a_entl/smallfoot-vc72.tptp.smt2","946190","sat","0.008997","0.397939","0.045992","0.011997"
"sll0a_entl/bolognesa-19-e09.tptp.smt2","946087","sat","0.013997","2400.01","0.05599","0.074987"
"sll0a_entl/bolognesa-14-e06.tptp.smt2","946104","unsat","0.011998","2400.1","0.046992","0.027995"
"sll0a_entl/smallfoot-vc75.tptp.smt2","946170","unsat","0.008998","0.006998","0.044992","0.010997"
"sll0a_entl/bolognesa-17-e01.tptp.smt2","946195","unsat","0.011997","2400.06","0.050991","0.05699"
"sll0a_entl/clones-10-e05.tptp.smt2","946073","unsat","0.009997","0.007998","0.062989","0.027995"
"sll0a_entl/bolognesa-16-e02.tptp.smt2","946116","sat","0.014997","2400.01","0.050991","0.048991"
"sll0a_entl/clones-04-e02.tptp.smt2","946005","unsat","0.009997","0.004998","0.048991","0.010997"
"sll0a_entl/smallfoot-vc73.tptp.smt2","946039","sat","0.008997","0.400938","0.044992","0.011997"
"sll0a_entl/clones-01-e08.tptp.smt2","946176","sat","0.009997","13.265","0.143977","0.011997"
"sll0a_entl/smallfoot-vc14.tptp.smt2","946162","unsat","0.008998","0.004998","0.045992","0.009998"
"sll0a_entl/clones-09-e01.tptp.smt2","946132","unsat","0.008998","0.004998","0.044992","0.011997"
"sll0a_entl/bolognesa-11-e04.tptp.smt2","945976","unsat","0.010997","2400.02","0.046992","0.023995"
"sll0a_entl/clones-03-e05.tptp.smt2","946183","unsat","0.009998","0.006998","0.046992","0.011997"
"sll0a_entl/smallfoot-vc45.tptp.smt2","946064","unsat","0.009998","0.007998","0.049991","0.011997"
"sll0a_entl/bolognesa-10-e01.tptp.smt2","946061","sat","0.010997","2400.06","0.045992","0.020996"
"sll0a_entl/clones-04-e06.tptp.smt2","946213","unsat","0.008998","0.004998","0.043992","0.010997"
"sll0a_entl/clones-07-e04.tptp.smt2","946043","unsat","0.008998","0.004998","0.046992","0.010997"
"sll0a_entl/clones-06-e01.tptp.smt2","946147","unsat","0.008998","0.004998","0.044992","0.010997"
"sll0a_entl/bolognesa-16-e10.tptp.smt2","946138","sat","0.012997","2400.05","0.051991","0.052991"
"sll0a_entl/smallfoot-vc46.tptp.smt2","946235","unsat","0.010997","0.006998","0.051991","0.011997"
"sll0a_entl/bolognesa-19-e10.tptp.smt2","946243","unsat","0.011997","2400.02","0.048991","0.078987"
"sll0a_entl/bolognesa-18-e01.tptp.smt2","945994","unsat","0.012997","2400.05","0.048991","0.047991"
"sll0a_entl/smallfoot-vc35.tptp.smt2","946033","sat","0.010997","3.49447","0.053991","0.010997"
"sll0a_entl/bolognesa-15-e03.tptp.smt2","946155","sat","0.012997","2400.08","0.047992","0.031994"
"sll0a_entl/smallfoot-vc49.tptp.smt2","946077","sat","0.009998","27.4538","0.046992","0.011997"
"sll0a_entl/bolognesa-18-e09.tptp.smt2","946186","sat","0.014997","2400.01","0.05799","0.067988"
"sll0a_entl/bolognesa-15-e06.tptp.smt2","946027","unsat","0.012997","2400.06","0.048992","0.052991"
"sll0a_entl/clones-10-e03.tptp.smt2","946057","unsat","0.008997","0.004998","0.046992","0.020996"
"sll0a_entl/bolognesa-13-e02.tptp.smt2","945983","sat","0.012997","2400.08","0.045992","0.026995"
"sll0a_entl/bolognesa-11-e03.tptp.smt2","946115","unsat","0.011997","2400.05","0.047991","0.028994"
"sll0a_entl/smallfoot-vc58.tptp.smt2","946109","unsat","0.008998","0.006998","0.043993","0.011997"
"sll0a_entl/clones-07-e07.tptp.smt2","946152","sat","0.010997","2400.06","0.047991","0.032994"
"sll0a_entl/ls-vc05.smt2","945961","unsat","0.009997","0.006998","0.044993","0.010997"
"sll0a_entl/bolognesa-10-e04.tptp.smt2","945998","sat","0.011997","2400.1","0.048991","0.019996"
"sll0a_entl/bolognesa-13-e08.tptp.smt2","945974","unsat","0.011997","2400.06","0.046992","0.018996"
"sll0a_entl/clones-08-e01.tptp.smt2","945990","unsat","0.008997","0.004998","0.043993","0.010998"
"sll0a_entl/smallfoot-vc17.tptp.smt2","946221","unsat","0.008998","0.005998","0.047992","0.010998"
"sll0a_entl/clones-06-e06.tptp.smt2","945969","unsat","0.008997","0.004998","0.045992","0.010998"
"sll0a_entl/bolognesa-16-e03.tptp.smt2","946222","sat","0.012997","2400.09","0.047991","0.047991"
"sll0a_entl/smallfoot-vc31.tptp.smt2","946078","sat","0.009997","27.0619","0.055991","0.011997"
"sll0a_entl/smallfoot-vc69.tptp.smt2","946171","sat","0.008998","0.006998","0.048992","0.010998"
"sll0a_entl/bolognesa-13-e04.tptp.smt2","946234","sat","0.013997","2400.05","0.047992","0.023995"
"sll0a_entl/clones-08-e03.tptp.smt2","946002","unsat","0.009998","0.005998","0.050991","0.015997"
"sll0a_entl/ls-vc02.smt2","946212","sat","0.008998","13.8349","0.05899","0.010998"
"sll0a_entl/smallfoot-vc36.tptp.smt2","946114","unsat","0.010997","0.006998","0.055991","0.011997"
"sll0a_entl/bolognesa-11-e06.tptp.smt2","946197","sat","0.011997","2400.03","0.044992","0.021996"
"sll0a_entl/bolognesa-12-e07.tptp.smt2","946220","sat","0.013997","2400.1","0.046992","0.018996"
"sll0a_entl/clones-10-e01.tptp.smt2","946225","unsat","0.009998","0.004998","0.046991","0.011997"
"sll0a_entl/smallfoot-vc12.tptp.smt2","946144","unsat","0.008997","0.006998","0.047992","0.010997"
"sll0a_entl/bolognesa-12-e10.tptp.smt2","946207","unsat","0.010997","2400.08","0.046992","0.020996"
"sll0a_entl/bolognesa-14-e09.tptp.smt2","946228","unsat","0.011997","2400.08","0.048991","0.031995"
"sll0a_entl/clones-03-e09.tptp.smt2","946084","sat","0.010998","2400.09","0.045992","0.013997"
"sll0a_entl/smallfoot-vc64.tptp.smt2","946128","unsat","0.008998","0.005998","0.045992","0.010998"
"sll0a_entl/clones-10-e02.tptp.smt2","945984","unsat","0.009997","0.004998","0.048992","0.021996"
"sll0a_entl/smallfoot-vc60.tptp.smt2","946233","unsat","0.009997","0.007998","0.046992","0.011997"
"sll0a_entl/clones-04-e05.tptp.smt2","946070","unsat","0.009998","0.005998","0.048991","0.011997"
"sll0a_entl/clones-07-e06.tptp.smt2","946143","unsat","0.008998","0.004998","0.044993","0.010997"
"sll0a_entl/bolognesa-13-e10.tptp.smt2","946123","sat","0.012997","2400.1","0.049992","0.031994"
"sll0a_entl/bolognesa-18-e06.tptp.smt2","946135","sat","0.013997","2400.04","0.048991","0.049992"
"sll0a_entl/clones-04-e10.tptp.smt2","946216","sat","0.009997","2400.01","0.044993","0.016996"
"sll0a_entl/clones-02-e09.tptp.smt2","946224","sat","0.008998","2400.1","0.047991","0.011997"
"sll0a_entl/bolognesa-13-e09.tptp.smt2","945980","sat","0.012997","2400.1","0.046992","0.018997"
"sll0a_entl/bolognesa-16-e01.tptp.smt2","946025","unsat","0.011997","2400.07","0.048992","0.036993"
"sll0a_entl/bolognesa-16-e05.tptp.smt2","945989","unsat","0.013997","2400.01","0.048991","0.031994"
"sll0a_entl/smallfoot-vc44.tptp.smt2","946071","unsat","0.011997","0.037993","0.048992","0.011997"
"sll0a_entl/bolognesa-12-e01.tptp.smt2","946166","unsat","0.010997","2400.08","0.045992","0.022996"
"sll0a_entl/bolognesa-10-e07.tptp.smt2","946074","sat","0.011997","2400.07","0.047991","0.019996"
"sll0a_entl/smallfoot-vc18.tptp.smt2","946117","unsat","0.010997","0.006998","0.044992","0.010998"
"sll0a_entl/smallfoot-vc68.tptp.smt2","946191","sat","0.009997","0.32195","0.044992","0.011997"
"sll0a_entl/smallfoot-vc43.tptp.smt2","946067","sat","0.009997","2400.08","0.047992","0.013997"
"sll0a_entl/clones-04-e07.tptp.smt2","946182","sat","0.009997","2400.07","0.050991","0.015997"
"sll0a_entl/bolognesa-17-e04.tptp.smt2","946240","unsat","0.012997","2400.05","0.050991","0.05799"
"sll0a_entl/smallfoot-vc27.tptp.smt2","946111","unsat","0.009998","0.004998","0.044992","0.010997"
