"benchmark","benchmark id","expected","asterix","cyclist","sleek","spen"
"sll0a_entl/clones-04-e04.tptp.smt2","945992","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-18-e03.tptp.smt2","946029","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-19-e03.tptp.smt2","946201","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-19-e02.tptp.smt2","946163","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-03-e10.tptp.smt2","946095","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-04-e08.tptp.smt2","946000","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-16-e04.tptp.smt2","945960","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-19-e05.tptp.smt2","946016","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/ls-vc04.smt2","946105","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-07-e10.tptp.smt2","946193","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-13-e06.tptp.smt2","945954","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-14-e02.tptp.smt2","946096","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-08-e08.tptp.smt2","946080","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc07.tptp.smt2","946053","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-10-e08.tptp.smt2","946125","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-18-e10.tptp.smt2","946139","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-11-e10.tptp.smt2","946122","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-12-e08.tptp.smt2","946110","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-20-e06.tptp.smt2","945957","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-11-e08.tptp.smt2","946180","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-01-e01.tptp.smt2","945958","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-07-e05.tptp.smt2","946130","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/smallfoot-vc59.tptp.smt2","946215","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/smallfoot-vc09.tptp.smt2","946037","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-02-e05.tptp.smt2","946189","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-18-e02.tptp.smt2","946202","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-09-e10.tptp.smt2","946011","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc67.tptp.smt2","946060","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-20-e04.tptp.smt2","946113","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc29.tptp.smt2","946004","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-19-e08.tptp.smt2","945952","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-17-e06.tptp.smt2","946091","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-06-e02.tptp.smt2","946010","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-05-e01.tptp.smt2","946066","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-08-e09.tptp.smt2","946133","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-01-e10.tptp.smt2","946019","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-20-e03.tptp.smt2","946203","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc04.tptp.smt2","945979","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-15-e09.tptp.smt2","946168","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-09-e07.tptp.smt2","946165","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc19.tptp.smt2","946062","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-14-e08.tptp.smt2","946169","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc74.tptp.smt2","946069","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-12-e04.tptp.smt2","946149","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc77.tptp.smt2","946129","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/smallfoot-vc37.tptp.smt2","946226","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-01-e05.tptp.smt2","946140","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/smallfoot-vc38.tptp.smt2","946007","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-16-e07.tptp.smt2","946187","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-06-e04.tptp.smt2","946154","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-19-e06.tptp.smt2","946018","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-13-e05.tptp.smt2","946034","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-04-e03.tptp.smt2","946142","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-19-e07.tptp.smt2","945985","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-12-e03.tptp.smt2","946014","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-16-e09.tptp.smt2","945988","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc24.tptp.smt2","946083","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-15-e08.tptp.smt2","946086","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-03-e03.tptp.smt2","945968","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-15-e05.tptp.smt2","945967","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc39.tptp.smt2","946072","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-03-e02.tptp.smt2","945972","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-06-e09.tptp.smt2","945981","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-07-e02.tptp.smt2","946161","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-07-e03.tptp.smt2","946160","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-06-e03.tptp.smt2","946006","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-05-e02.tptp.smt2","946151","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-07-e08.tptp.smt2","946185","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-02-e10.tptp.smt2","946119","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-15-e02.tptp.smt2","946205","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc34.tptp.smt2","946068","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-02-e03.tptp.smt2","946196","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-02-e02.tptp.smt2","946112","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-01-e07.tptp.smt2","945996","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc62.tptp.smt2","946157","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-06-e05.tptp.smt2","946118","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-05-e10.tptp.smt2","946120","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-15-e10.tptp.smt2","946184","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-10-e07.tptp.smt2","946059","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-12-e02.tptp.smt2","945986","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc23.tptp.smt2","946090","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc41.tptp.smt2","946079","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/smallfoot-vc05.tptp.smt2","946141","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-14-e03.tptp.smt2","946204","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-17-e02.tptp.smt2","945977","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-13-e01.tptp.smt2","945978","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-09-e02.tptp.smt2","946192","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-11-e02.tptp.smt2","945956","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-11-e05.tptp.smt2","945993","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-05-e07.tptp.smt2","946047","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-03-e04.tptp.smt2","946076","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-05-e04.tptp.smt2","946178","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc54.tptp.smt2","946055","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-01-e03.tptp.smt2","946188","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc20.tptp.smt2","946042","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/smallfoot-vc56.tptp.smt2","946021","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-17-e10.tptp.smt2","946024","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-15-e04.tptp.smt2","945963","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc26.tptp.smt2","946044","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-10-e04.tptp.smt2","946030","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-03-e08.tptp.smt2","946036","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-19-e04.tptp.smt2","946009","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc25.tptp.smt2","946101","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/smallfoot-vc55.tptp.smt2","946046","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/smallfoot-vc06.tptp.smt2","946013","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-11-e09.tptp.smt2","946089","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-08-e04.tptp.smt2","945975","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc13.tptp.smt2","946026","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-04-e09.tptp.smt2","946209","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-06-e08.tptp.smt2","946015","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc32.tptp.smt2","946158","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-06-e10.tptp.smt2","946108","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-05-e03.tptp.smt2","946238","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc52.tptp.smt2","946085","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-01-e04.tptp.smt2","946136","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc66.tptp.smt2","946177","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-16-e08.tptp.smt2","946217","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-02-e01.tptp.smt2","945973","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc16.tptp.smt2","946127","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-16-e06.tptp.smt2","946172","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-10-e02.tptp.smt2","946206","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-12-e06.tptp.smt2","946103","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-10-e09.tptp.smt2","946148","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-10-e05.tptp.smt2","946194","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-14-e07.tptp.smt2","946173","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-02-e07.tptp.smt2","946232","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc01.tptp.smt2","946038","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-01-e02.tptp.smt2","946200","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-01-e09.tptp.smt2","946012","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-09-e09.tptp.smt2","946237","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-18-e08.tptp.smt2","946056","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-17-e07.tptp.smt2","945970","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-20-e08.tptp.smt2","945971","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-10-e06.tptp.smt2","946210","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-11-e01.tptp.smt2","945982","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-18-e05.tptp.smt2","946231","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-20-e02.tptp.smt2","946031","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-14-e05.tptp.smt2","946065","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc33.tptp.smt2","946001","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-12-e05.tptp.smt2","946229","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-08-e05.tptp.smt2","946051","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-05-e06.tptp.smt2","946049","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-05-e09.tptp.smt2","946146","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc02.tptp.smt2","946040","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-06-e07.tptp.smt2","946121","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc50.tptp.smt2","946032","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-09-e03.tptp.smt2","946181","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc15.tptp.smt2","946035","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-19-e01.tptp.smt2","946219","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-04-e01.tptp.smt2","945962","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-08-e10.tptp.smt2","946003","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc72.tptp.smt2","946190","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-19-e09.tptp.smt2","946087","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-14-e06.tptp.smt2","946104","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc75.tptp.smt2","946170","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-17-e01.tptp.smt2","946195","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-10-e05.tptp.smt2","946073","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-16-e02.tptp.smt2","946116","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-04-e02.tptp.smt2","946005","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc73.tptp.smt2","946039","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-01-e08.tptp.smt2","946176","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc14.tptp.smt2","946162","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-09-e01.tptp.smt2","946132","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-11-e04.tptp.smt2","945976","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-03-e05.tptp.smt2","946183","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/smallfoot-vc45.tptp.smt2","946064","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-10-e01.tptp.smt2","946061","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-04-e06.tptp.smt2","946213","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-07-e04.tptp.smt2","946043","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-06-e01.tptp.smt2","946147","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-16-e10.tptp.smt2","946138","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc46.tptp.smt2","946235","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-19-e10.tptp.smt2","946243","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-18-e01.tptp.smt2","945994","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc35.tptp.smt2","946033","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-15-e03.tptp.smt2","946155","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc49.tptp.smt2","946077","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-18-e09.tptp.smt2","946186","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-15-e06.tptp.smt2","946027","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-10-e03.tptp.smt2","946057","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-13-e02.tptp.smt2","945983","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-11-e03.tptp.smt2","946115","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc58.tptp.smt2","946109","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-07-e07.tptp.smt2","946152","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/ls-vc05.smt2","945961","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-10-e04.tptp.smt2","945998","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-13-e08.tptp.smt2","945974","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-08-e01.tptp.smt2","945990","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc17.tptp.smt2","946221","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-06-e06.tptp.smt2","945969","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-16-e03.tptp.smt2","946222","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc31.tptp.smt2","946078","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc69.tptp.smt2","946171","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-13-e04.tptp.smt2","946234","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-08-e03.tptp.smt2","946002","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/ls-vc02.smt2","946212","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc36.tptp.smt2","946114","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-11-e06.tptp.smt2","946197","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-12-e07.tptp.smt2","946220","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-10-e01.tptp.smt2","946225","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc12.tptp.smt2","946144","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-12-e10.tptp.smt2","946207","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-14-e09.tptp.smt2","946228","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-03-e09.tptp.smt2","946084","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc64.tptp.smt2","946128","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-10-e02.tptp.smt2","945984","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc60.tptp.smt2","946233","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-04-e05.tptp.smt2","946070","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/clones-07-e06.tptp.smt2","946143","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-13-e10.tptp.smt2","946123","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-18-e06.tptp.smt2","946135","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-04-e10.tptp.smt2","946216","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-02-e09.tptp.smt2","946224","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-13-e09.tptp.smt2","945980","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-16-e01.tptp.smt2","946025","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-16-e05.tptp.smt2","945989","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc44.tptp.smt2","946071","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-12-e01.tptp.smt2","946166","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/bolognesa-10-e07.tptp.smt2","946074","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc18.tptp.smt2","946117","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/smallfoot-vc68.tptp.smt2","946191","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc43.tptp.smt2","946067","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-04-e07.tptp.smt2","946182","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-17-e04.tptp.smt2","946240","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc27.tptp.smt2","946111","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/clones-02-e08.tptp.smt2","945953","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/clones-10-e09.tptp.smt2","946058","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-10-e10.tptp.smt2","945964","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc76.tptp.smt2","946211","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc65.tptp.smt2","946028","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-20-e05.tptp.smt2","946107","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc57.tptp.smt2","946054","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/bolognesa-13-e03.tptp.smt2","946093","unsat","unsat","starexec-unknown","unsat","unsat"
"sll0a_entl/smallfoot-vc61.tptp.smt2","946227","sat","sat","starexec-unknown","sat","sat"
"sll0a_entl/smallfoot-vc42.tptp.smt2","946145","unsat","unsat","unsat","unsat","unsat"
"sll0a_entl/bolognesa-17-e05.tptp.smt2","946153","unsat","unsat","starexec-unknown","unsat","unsat"
